Area,crime_2011,crime_2021
E01003362,0.033282905,0.031069364
E01003363,0.026829268,0.029274005
E01003364,0.02310803,0.022162162
E01003365,0.037642045,0.015353805
E01003366,0.090245521,0.057077626
E01003367,0.085342529,0.079747003
E01003368,0.052631579,0.034234234
E01003369,0.051190476,0.04269802
E01003370,0.066202091,0.062688064
E01003371,0.060126582,0.020330368
E01003372,0.085806452,0.059594756
E01003373,0.065807327,0.070153061
E01003374,0.098825155,0.080371788
E01003375,0.135268684,0.098314607
E01003376,0.053915276,0.055948553
E01003377,0.06031746,0.073185732
E01003378,0.061561562,0.049799911
E01003379,0.108401084,0.07996002
E01003380,0.031927711,0.024473534
E01003381,0.044685173,0.020486556
E01003382,0.030186256,0.015075377
E01003383,0.244845361,0.219814241
E01003384,0.044069994,0.021893491
E01003385,0.037318153,0.022451456
E01003386,0.051420839,0.04043956
E01003387,0.077066501,0.070983213
E01003388,0.083969466,0.049132948
E01003389,0.110289937,0.115019542
E01003390,0.125700062,0.159603742
E01003391,0.087183308,0.109865471
E01003392,0.099616858,0.05248227
E01003393,0.061290323,0.055935364
E01003394,0.069301848,0.057101727
E01003395,0.047329277,0.058083832
E01003396,0.061021171,0.046542553
E01003397,0.042784163,0.053642384
E01003398,0.052601487,0.058145626
E01003399,0.025197984,0.026523297
E01003400,0.054557552,0.076346285
E01003401,0.123893805,0.084158416
E01003402,0.052631579,0.075522589
E01003403,0.036797934,0.031994554
E01003404,0.031416716,0.027956989
E01003405,0.08147714,0.054365733
E01003406,0.057142857,0.030141844
E01003407,0.057363486,0.049343832
E01003408,0.0688,0.043032787
E01003409,0.058207218,0.061782395
E01003410,0.079573935,0.043108682
E01003411,0.048906789,0.047758285
E01003412,0.074519231,0.063042221
E01003413,0.07498689,0.066730677
E01003414,0.063522013,0.064852345
E01003415,0.04601227,0.045814244
E01003416,0.05691595,0.042362003
E01003417,0.02962009,0.032459426
E01003418,0.029271613,0.02433936
E01003419,0.03112155,0.042517946
E01003420,0.040609137,0.020903574
E01003421,0.039800995,0.039375
E01003422,0.044428259,0.050102951
E01003423,0.064993565,0.045153522
E01003424,0.034098361,0.022727273
E01003425,0.039610841,0.026595745
E01003426,0.061749571,0.037292025
E01003427,0.13638936,0.12150483
E01003428,0.057377049,0.054973822
E01003429,0.046302695,0.045099218
E01003430,0.076341128,0.092995169
E01003431,0.087101064,0.048909841
E01003432,0.062299294,0.059918557
E01003433,0.069417158,0.081097561
E01003434,0.036666667,0.05276873
E01003435,0.069096431,0.050046773
E01003436,0.049776643,0.050741163
E01003437,0.077129084,0.061334642
E01003438,0.057227139,0.051969365
E01003439,0.151724138,0.122564425
E01003440,0.071335927,0.051404662
E01003441,0.049030172,0.055205047
E01003442,0.020178042,0.029325513
E01003443,0.034017972,0.022853613
E01003444,0.026940346,0.033846154
E01003445,0.031652989,0.036045877
E01003446,0.07719715,0.086163203
E01003447,0.071566731,0.088105727
E01003448,0.051401869,0.040227372
E01003449,0.036868973,0.034736842
E01003450,0.066625156,0.06097561
E01003451,0.051328502,0.065329218
E01003452,0.076026356,0.053700361
E01003453,0.066037736,0.067733333
E01003454,0.027900147,0.030873494
E01003455,0.062539087,0.043817527
E01003456,0.404350608,0.256521739
E01003457,0.03995083,0.035359801
E01003458,0.050123762,0.030976037
E01003459,0.080965909,0.04516129
E01003460,0.073154362,0.084517045
E01003461,0.085420681,0.052168022
E01003462,0.035027473,0.018426648
E01003463,0.043512044,0.035262808
E01003464,0.076368876,0.068424804
E01003465,0.059322034,0.039969834
E01003466,0.031994981,0.027729636
E01003467,0.020923077,0.032036613
E01003468,0.036470588,0.028443949
E01003469,0.118769231,0.11732852
E01003470,0.049544419,0.043691703
E01003471,0.077411168,0.11576498
E01003472,0.027407407,0.02435312
E01003473,0.051395007,0.048102981
E01003474,0.054015636,0.037230082
E01003475,0.085342529,0.079747003
E01003476,0.051957295,0.055555556
E01003477,0.046722907,0.061431286
E01003478,0.057282145,0.041887593
E01003479,0.111698612,0.057803468
E01003480,0.062784349,0.057956778
E01003481,0.120050283,0.088495575
E01003482,0.085342529,0.079747003
E01003483,0.062876254,0.053906723
E01003484,0.071779141,0.037016265
E01003485,0.083703234,0.042328042
E01003486,0.249588138,0.285950413
E01003487,0.100797679,0.066171004
E01003488,0.079872204,0.065369261
E01003489,0.108122942,0.063943756
E01003490,0.07470651,0.062127237
E01003491,0.145363409,0.139203148
E01003492,0.05981216,0.044607843
E01003493,0.085342529,0.079747003
E01003494,0.050632911,0.050888142
E01003495,0.045261669,0.046889952
E01003496,0.078082192,0.074571216
E01003497,0.140452699,0.169934641
E01003498,0.063428571,0.074946467
E01003499,0.152698552,0.099099099
E01003500,0.107662464,0.0807484
E01003501,0.084466019,0.05276488
E01003502,0.132614555,0.094538606
E01003503,0.126604434,0.098440208
E01003506,0.097708895,0.071927374
E01003507,0.133490566,0.090469917
E01003508,0.096153846,0.069610183
E01003509,0.050787202,0.045849421
E01003511,0.064331665,0.048344719
E01003512,0.099228225,0.065139949
E01003513,0.117021277,0.077564103
E01003514,0.084265964,0.067745803
E01003515,0.219337017,0.157028679
E01003516,0.105573419,0.090766823
E01003517,0.245395128,0.099738903
E01003518,0.079900125,0.038905775
E01003519,0.067924528,0.04503393
E01003520,0.166419019,0.273044345
E01003521,0.353610503,0.512117055
E01003522,0.048286604,0.046286329
E01003523,0.127493917,0.091056253
E01003524,0.077299413,0.061245497
E01003525,0.097804391,0.081016299
E01003526,0.077835052,0.088514226
E01003527,0.080112045,0.061191626
E01003528,0.050859599,0.043445693
E01003529,0.057772236,0.042851257
E01003530,0.041237113,0.044633369
E01003531,0.127786033,0.107644991
E01003532,0.051928783,0.04028838
E01003533,0.060654008,0.056
E01003534,0.06059357,0.047377327
E01003535,0.114638448,0.087794433
E01003536,0.068574514,0.046457062
E01003537,0.089941973,0.088029809
E01003538,0.064624222,0.080690299
E01003539,0.075852783,0.047807191
E01003540,0.072707542,0.06134372
E01003541,0.065992549,0.038877953
E01003542,0.07106599,0.074190647
E01003543,0.075290348,0.070145423
E01003544,0.094580777,0.084015276
E01003545,0.085401039,0.063188406
E01003546,0.076608784,0.06793936
E01003547,0.090768437,0.040302267
E01003548,0.081512605,0.059265812
E01003549,0.072838346,0.067384183
E01003550,0.080067189,0.061064426
E01003551,0.106775068,0.063577586
E01003552,0.062247839,0.067380353
E01003553,0.131525077,0.104270109
E01003554,0.066383431,0.04616999
E01003555,0.054476807,0.039556962
E01003556,0.147956544,0.176081425
E01003557,0.115533981,0.094177215
E01003558,0.15995116,0.154385965
E01003559,0.087121212,0.092600423
E01003560,0.026809651,0.053927315
E01003561,0.052050473,0.048538012
E01003562,0.053571429,0.060104117
E01003563,0.027818448,0.030821918
E01003564,0.050541516,0.069198312
E01003565,0.046227418,0.033665244
E01003566,0.148865523,0.158380318
E01003567,0.074456522,0.066530194
E01003568,0.02960103,0.035769231
E01003569,0.157512953,0.201212121
E01003570,0.116690579,0.157024793
E01003571,0.054782609,0.04964539
E01003572,0.062291435,0.054102259
E01003573,0.052293578,0.069468268
E01003574,0.072149533,0.07164869
E01003575,0.083479276,0.055321708
E01003576,0.133605303,0.094007697
E01003577,0.059344092,0.053451178
E01003578,0.09989858,0.08947636
E01003579,0.046162104,0.031456114
E01003580,0.071195652,0.061264822
E01003581,0.061191626,0.058100559
E01003582,0.055555556,0.043908472
E01003583,0.044647387,0.039980961
E01003584,0.049975973,0.048136646
E01003585,0.051143201,0.046625767
E01003586,0.065952649,0.059693319
E01003587,0.085261876,0.074979952
E01003588,0.034368071,0.052597819
E01003589,0.043868922,0.060955519
E01003590,0.089816572,0.10819262
E01003591,0.135159817,0.098178587
E01003592,0.075553157,0.080338266
E01003593,0.089858793,0.075884244
E01003594,0.083333333,0.059643255
E01003595,0.061688312,0.070594775
E01003596,0.045682451,0.054906542
E01003597,0.039927405,0.02728513
E01003598,0.054679285,0.071504803
E01003599,0.080098583,0.071688943
E01003600,0.104626709,0.077675841
E01003601,0.118881119,0.254520796
E01003602,0.081081081,0.066636239
E01003603,0.114930734,0.137699845
E01003604,0.085088458,0.064304462
E01003605,0.060434372,0.064761905
E01003606,0.085342529,0.079747003
E01003607,0.123419627,0.077453581
E01003608,0.054493308,0.036228288
E01003609,0.085342529,0.079747003
E01003611,0.09010503,0.071717172
E01003615,0.094492441,0.080023364
E01003616,0.152694611,0.114656571
E01003617,0.085342529,0.079747003
E01003618,0.193721973,0.120751342
E01003619,0.182094741,0.119692681
E01003621,0.052474657,0.039951574
E01003622,0.083487941,0.109573879
E01003623,0.081678956,0.077054795
E01003624,0.060491493,0.055588409
E01003625,0.059029807,0.064958284
E01003626,0.071830106,0.042628774
E01003627,0.044554455,0.049180328
E01003628,0.044073853,0.043087971
E01003629,0.045860631,0.035546262
E01003630,0.081813701,0.082601962
E01003631,0.040540541,0.051130248
E01003632,0.044658494,0.0414274
E01003633,0.061137693,0.100053505
E01003634,0.069574821,0.063368538
E01003635,0.071392147,0.054712893
E01003636,0.141129032,0.121973504
E01003637,0.035522067,0.049788136
E01003638,0.116923077,0.090137858
E01003639,0.073612684,0.061887801
E01003640,0.077181208,0.065445026
E01003641,0.055846422,0.02775073
E01003642,0.077960141,0.103903244
E01003643,0.068441065,0.034980324
E01003644,0.052196053,0.043323442
E01003645,0.177334337,0.093772629
E01003646,0.075396825,0.08
E01003647,0.054726368,0.06626506
E01003648,0.038247566,0.038461538
E01003649,0.030487805,0.03626635
E01003650,0.065260382,0.05832866
E01003651,0.050778605,0.049382716
E01003652,0.037323037,0.03875
E01003653,0.149728997,0.098247232
E01003654,0.061509195,0.058649289
E01003655,0.061264822,0.058634021
E01003656,0.094403237,0.081924577
E01003657,0.068095238,0.070102136
E01003658,0.074365175,0.057043073
E01003659,0.077622802,0.048252912
E01003660,0.028455285,0.016695452
E01003661,0.050282196,0.063484917
E01003662,0.104706504,0.072477499
E01003663,0.051580699,0.045500506
E01003664,0.042896936,0.047008547
E01003665,0.035003018,0.049801924
E01003666,0.070478723,0.076064201
E01003668,0.063764562,0.065344224
E01003669,0.123617437,0.05666452
E01003670,0.061497326,0.039577836
E01003671,0.037662338,0.034482759
E01003672,0.102849201,0.049674749
E01003673,0.060454798,0.050998948
E01003674,0.103686636,0.084838303
E01003675,0.110289587,0.10324826
E01003676,0.038100821,0.035603715
E01003677,0.099806825,0.103429204
E01003678,0.048507463,0.038852361
E01003679,0.034398034,0.048682703
E01003680,0.040540541,0.060036386
E01003681,0.071312804,0.072230356
E01003682,0.038033938,0.047103411
E01003683,0.05726065,0.051716247
E01003684,0.066258352,0.069643806
E01003685,0.045084193,0.067637877
E01003686,0.070854271,0.065120868
E01003688,0.083014746,0.087947883
E01003689,0.62084118,0.566816143
E01003690,0.19244186,0.185476411
E01003691,0.070588235,0.049627792
E01003692,0.061682243,0.070823245
E01003693,0.069677419,0.040901008
E01003694,0.035519126,0.032630863
E01003695,0.056957929,0.073364177
E01003696,0.055467512,0.05059693
E01003697,0.12675198,0.131639723
E01003698,0.030979827,0.033707865
E01003699,0.132394366,0.071199487
E01003700,0.106288751,0.056140351
E01003701,0.097438753,0.082300446
E01003702,0.064615385,0.042882405
E01003703,0.035191775,0.031866464
E01003704,0.072738025,0.074826561
E01003705,0.091647856,0.070241064
E01003706,0.072409488,0.041860465
E01003707,0.074515648,0.039636127
E01003708,0.088334457,0.064783244
E01003709,0.045426642,0.032657658
E01003710,0.048684211,0.033864542
E01003711,0.079120879,0.067433351
E01003712,0.075679647,0.05471325
E01003713,0.059023837,0.052266667
E01003714,0.082993197,0.087064677
E01003715,0.061667489,0.07133059
E01003716,0.085118703,0.063117453
E01003718,0.055378062,0.063523573
E01003719,0.118447581,0.09933222
E01003720,0.118873239,0.100364015
E01003721,0.068674699,0.062205959
E01003722,0.05608525,0.047759932
E01003723,0.07277937,0.086494689
E01003724,0.059506531,0.042625169
E01003725,0.061292472,0.049799657
E01003726,0.14921466,0.075818037
E01003727,0.041147132,0.069413093
E01003728,0.085342529,0.079747003
E01003729,0.132245357,0.170480549
E01003730,0.048837209,0.068403909
E01003731,0.078947368,0.075976845
E01003732,0.080886759,0.072717332
E01003733,0.1,0.081887202
E01003734,0.101872247,0.099728997
E01003735,0.086336966,0.088709677
E01003736,0.052787663,0.038613861
E01003737,0.071786311,0.03813415
E01003738,0.061739944,0.047459051
E01003739,0.077994429,0.075859179
E01003740,0.089638554,0.077817531
E01003741,0.060103034,0.050317538
E01003742,0.052186178,0.051709758
E01003743,0.085746102,0.073796791
E01003744,0.028443114,0.030054645
E01003745,0.030598053,0.023994354
E01003746,0.089925625,0.044017359
E01003747,0.019345238,0.02241504
E01003748,0.071754729,0.065813528
E01003749,0.03283767,0.032258065
E01003750,0.087898856,0.070837642
E01003751,0.068250758,0.057894737
E01003752,0.05256917,0.049622438
E01003753,0.048548549,0.033736153
E01003754,0.064871481,0.0342426
E01003755,0.09970385,0.066554339
E01003756,0.066231343,0.06202481
E01003757,0.068574248,0.064545874
E01003758,0.085342529,0.079747003
E01003759,0.036276523,0.02332913
E01003760,0.092479109,0.047120419
E01003761,0.049526989,0.066053059
E01003762,0.063462723,0.049132948
E01003763,0.07059448,0.065443728
E01003764,0.05511022,0.054028436
E01003765,0.062146893,0.052231237
E01003766,0.034841394,0.037534754
E01003767,0.128164557,0.103820225
E01003768,0.078221722,0.136942675
E01003769,0.163439636,0.123814542
E01003770,0.092717718,0.201117318
E01003771,0.058074376,0.08
E01003772,0.054906542,0.059477487
E01003773,0.076923077,0.081465282
E01003774,0.052720135,0.025497195
E01003775,0.036655212,0.036791315
E01003776,0.070609535,0.070636311
E01003777,0.051955307,0.056887897
E01003778,0.146393972,0.153806584
E01003779,0.061314791,0.052535125
E01003780,0.023731048,0.026198083
E01003781,0.145238095,0.14449427
E01003782,0.060913706,0.068247542
E01003783,0.348378615,0.426834053
E01003784,0.046681665,0.056762093
E01003785,0.092687951,0.100243309
E01003786,0.062412342,0.040765905
E01003787,0.065372168,0.045454545
E01003788,0.099681866,0.14832794
E01003789,0.076071923,0.055633803
E01003790,0.083157153,0.04908377
E01003791,0.095430108,0.051532942
E01003792,0.076923077,0.049715909
E01003793,0.143316195,0.059343434
E01003794,0.048780488,0.042290176
E01003795,0.087288136,0.068253968
E01003796,0.074968234,0.037807183
E01003797,0.043360434,0.034580099
E01003798,0.053892216,0.058106169
E01003799,0.093653728,0.063935444
E01003800,0.038632046,0.065649867
E01003801,0.09592145,0.026045777
E01003802,0.021804511,0.01861131
E01003803,0.047361299,0.048046124
E01003804,0.033276932,0.032734952
E01003805,0.040143799,0.027936146
E01003806,0.0443196,0.055403557
E01003807,0.106887052,0.080604534
E01003808,0.0427303,0.035617917
E01003809,0.064665127,0.038018433
E01003810,0.038101187,0.03237858
E01003811,0.02496799,0.032768979
E01003812,0.035791757,0.051490515
E01003813,0.025782689,0.036204744
E01003814,0.025175644,0.031861375
E01003815,0.069137168,0.06472332
E01003816,0.068661972,0.052539405
E01003817,0.0818988,0.069437405
E01003818,0.032692308,0.02973301
E01003819,0.097980998,0.048903879
E01003820,0.047179487,0.038235294
E01003821,0.051349572,0.058091286
E01003822,0.035294118,0.021694915
E01003823,0.095150399,0.086155674
E01003824,0.042270531,0.029030266
E01003825,0.039727582,0.024473534
E01003826,0.037414966,0.061304837
E01003827,0.070561018,0.0419652
E01003828,0.042160738,0.028571429
E01003829,0.148809524,0.096696697
E01003830,0.036973834,0.041776838
E01003831,0.059950556,0.042815249
E01003832,0.044599303,0.073026316
E01003833,0.055475504,0.059904697
E01003834,0.09842749,0.059861374
E01003835,0.032722513,0.045820433
E01003836,0.03986711,0.027900147
E01003837,0.037201555,0.047709924
E01003838,0.049052397,0.032185206
E01003839,0.047542735,0.052748227
E01003840,0.05068836,0.029735683
E01003841,0.074473549,0.071729958
E01003842,0.051754908,0.058857809
E01003843,0.051631758,0.048116205
E01003844,0.07049067,0.058783784
E01003845,0.045622688,0.03388857
E01003846,0.044457275,0.040117994
E01003847,0.085266458,0.086774387
E01003848,0.050383352,0.034718569
E01003849,0.042400522,0.037809648
E01003851,0.060011884,0.047288777
E01003852,0.063205418,0.072633896
E01003853,0.053281352,0.052333805
E01003854,0.069160198,0.10877193
E01003855,0.071976401,0.056906363
E01003856,0.036685642,0.028503563
E01003857,0.03756403,0.030900373
E01003858,0.064398542,0.040865385
E01003859,0.036945813,0.036623215
E01003860,0.103044496,0.078703704
E01003861,0.056901408,0.049796748
E01003862,0.054597701,0.091747822
E01003863,0.071629213,0.04
E01003864,0.080272109,0.06515775
E01003865,0.070390207,0.060124395
E01003866,0.032663317,0.026690391
E01003867,0.07057257,0.086875
E01003868,0.048844884,0.04758923
E01003869,0.042944785,0.043557169
E01003870,0.047593583,0.045933014
E01003871,0.050120773,0.025243832
E01003872,0.058459422,0.05370844
E01003873,0.040047818,0.073493976
E01003874,0.042016807,0.033181522
E01003875,0.052076875,0.048578199
E01003876,0.540388228,0.460841769
E01003877,0.022252192,0.026098901
E01003878,0.075876879,0.080514208
E01003879,0.035415325,0.038515406
E01003880,0.032103825,0.034861201
E01003881,0.028153763,0.019167579
E01003882,0.044875346,0.065524194
E01003883,0.039378813,0.044389027
E01003884,0.042713568,0.052541405
E01003885,0.047493404,0.030678851
E01003886,0.062426384,0.040590406
E01003887,0.064777328,0.043913285
E01003888,0.100104822,0.082324455
E01003889,0.040022548,0.042357274
E01003890,0.023653088,0.023970498
E01003891,0.033255543,0.044607566
E01003892,0.022365805,0.018500949
E01003893,0.048825711,0.032
E01003894,0.037349398,0.037990196
E01003895,0.048227775,0.047153537
E01003896,0.174698795,0.145768025
E01003897,0.086565486,0.114954222
E01003898,0.051230872,0.041763341
E01003899,0.027496382,0.052132701
E01003900,0.06078055,0.057126031
E01003901,0.022506083,0.030353201
E01003902,0.046224961,0.051948052
E01003903,0.075933864,0.078219013
E01003904,0.035483871,0.044692737
E01003905,0.061464088,0.053557766
E01003906,0.05654579,0.044470451
E01003907,0.059727972,0.046072061
E01003908,0.047149123,0.046162403
E01003909,0.077168367,0.096459096
E01003910,0.024059223,0.024096386
E01003911,0.068582955,0.055924171
E01003912,0.05764411,0.040450589
E01003913,0.181965443,0.168192771
E01003914,0.086085544,0.08216971
E01003915,0.07628866,0.086299892
E01003916,0.118505014,0.078040681
E01003917,0.086129754,0.05817028
E01003918,0.091079226,0.083165661
E01003919,0.118834081,0.113475177
E01003920,0.08391987,0.066666667
E01003921,0.359150103,0.237216658
E01003922,0.148648649,0.116992883
E01003923,0.091690544,0.105198777
E01003924,0.106957425,0.061494797
E01003925,0.065720687,0.042147516
E01003926,0.083857442,0.081444759
E01003927,0.085342529,0.079747003
E01003929,0.436586516,0.427057042
E01003930,0.12177366,0.097151577
E01003932,0.26219126,0.173402868
E01003933,0.1398641,0.110362258
E01003934,0.285412262,0.291291291
E01003935,0.178994083,0.163439194
E01003936,0.046087889,0.061012813
E01003937,0.158669226,0.145708583
E01003938,0.066959385,0.051282051
E01003939,0.350537634,0.259429154
E01003940,0.055555556,0.070881226
E01003941,0.091386555,0.101323829
E01003942,0.079297821,0.059505003
E01003943,0.080058224,0.088353414
E01003945,0.088500903,0.041969782
E01003946,0.075311438,0.050632911
E01003947,0.067763158,0.067457839
E01003948,0.195262484,0.065789474
E01003949,0.06631016,0.052547771
E01003950,0.054593176,0.054773869
E01003951,0.110091743,0.050397878
E01003952,0.128267477,0.111922141
E01003953,0.094894027,0.082164329
E01003954,0.033898305,0.038721573
E01003955,0.040154015,0.040261153
E01003956,0.046208531,0.045182363
E01003957,0.042458101,0.034729879
E01003958,0.075581395,0.066326531
E01003960,0.074252137,0.082774049
E01003961,0.101173021,0.119670543
E01003963,0.110369921,0.088615023
E01003964,0.085342529,0.079747003
E01003966,0.145780051,0.108444855
E01003967,0.085342529,0.079747003
E01003968,0.085342529,0.079747003
E01003969,0.254954472,0.191373534
E01003970,0.085342529,0.079747003
E01003971,0.080555556,0.081005587
E01003972,0.081977095,0.102351314
E01003973,0.153892944,0.191167574
E01003974,0.085342529,0.079747003
E01003975,0.078899083,0.072147651
E01003976,0.093035079,0.115123195
E01003977,0.101431981,0.083867521
E01003978,0.085342529,0.079747003
E01003979,0.093541203,0.132259639
E01003980,0.157484407,0.122702434
E01003981,0.214074512,0.441215324
E01003983,0.098311817,0.063029661
E01003984,0.202398801,0.09377701
E01003986,0.142164782,0.106080207
E01003987,0.063554556,0.071934605
E01003988,0.180574555,0.13791423
E01003989,0.139344262,0.111209964
E01003990,0.099009901,0.057783527
E01003991,0.069192751,0.056589147
E01003992,0.052807487,0.05513308
E01003993,0.06101104,0.047006432
E01003994,0.22436751,0.190136986
E01003995,0.092939481,0.081360947
E01003997,0.139477977,0.08
E01003998,0.100972326,0.086145011
E01003999,0.051688491,0.057044674
E01004000,0.06656017,0.06643002
E01004001,0.069524913,0.06011236
E01004002,0.053316801,0.04040404
E01004003,0.11599297,0.105779716
E01004004,0.086661342,0.065084227
E01004005,0.140469738,0.110202325
E01004006,0.084221208,0.042381974
E01004007,0.060725552,0.055594163
E01004008,0.090400746,0.06935867
E01004010,0.273677335,0.177733065
E01004011,0.070884872,0.053110048
E01004012,0.070678514,0.064146134
E01004013,0.144236572,0.063981043
E01004014,0.064389698,0.055248619
E01004015,0.083493899,0.07747648
E01004016,0.069098712,0.04921875
E01004017,0.056628057,0.052695336
E01004018,0.057459146,0.036900369
E01004019,0.05032538,0.05542397
E01004020,0.059096176,0.062788018
E01004021,0.082577566,0.079418886
E01004022,0.085342529,0.079747003
E01004023,0.15374677,0.124159021
E01004024,0.104111052,0.071040947
E01004027,0.085342529,0.079747003
E01004028,0.081620314,0.097940311
E01004029,0.062872629,0.059487179
E01004030,0.082876712,0.077879581
E01004031,0.240096618,0.252873563
E01004032,0.055944056,0.05241661
E01004033,0.084099869,0.085053675
E01004034,0.093567251,0.096981374
E01004035,0.100866337,0.105795148
E01004036,0.081885856,0.1104789
E01004037,0.098828324,0.077191235
E01004038,0.082905983,0.068357696
E01004039,0.086818758,0.061014772
E01004040,0.181102362,0.168509742
E01004041,0.052916416,0.058168317
E01004042,0.186005831,0.11997992
E01004043,0.087847731,0.1027146
E01004044,0.069137562,0.098670399
E01004045,0.05,0.057704502
E01004046,0.07503075,0.059052563
E01004047,0.079623824,0.033742331
E01004048,0.119572058,0.081885856
E01004049,0.050415184,0.041044776
E01004050,0.058823529,0.047484054
E01004051,0.051835853,0.056879324
E01004052,0.081967213,0.085649461
E01004053,0.074295011,0.062296858
E01004054,0.053012048,0.05704918
E01004055,0.042735043,0.051987768
E01004056,0.061087061,0.058075456
E01004057,0.064900662,0.044789762
E01004058,0.069631363,0.05952381
E01004059,0.161892072,0.110731707
E01004060,0.092534175,0.102249489
E01004061,0.119565217,0.080395795
E01004062,0.186457807,0.179981635
E01004063,0.096692112,0.099113198
E01004064,0.083333333,0.082511676
E01004065,0.06727629,0.059459459
E01004066,0.084958217,0.067490494
E01004067,0.367858802,0.293851718
E01004068,0.074913751,0.092125579
E01004069,0.113445378,0.070507961
E01004070,0.068562722,0.043254377
E01004071,0.059606848,0.047868852
E01004072,0.073367995,0.056085919
E01004073,0.055874674,0.035445757
E01004074,0.088912694,0.064534552
E01004075,0.086027397,0.064627813
E01004076,0.205351171,0.167690418
E01004077,0.044757033,0.03902439
E01004078,0.0658867,0.048433048
E01004079,0.034261242,0.037900875
E01004080,0.032233883,0.039829303
E01004081,0.033025099,0.037366548
E01004082,0.03200569,0.034782609
E01004083,0.051156272,0.06225426
E01004084,0.032854209,0.03417635
E01004085,0.048994975,0.031598513
E01004086,0.095881991,0.060455897
E01004087,0.040245566,0.029392971
E01004088,0.072826087,0.081177067
E01004089,0.059551431,0.090909091
E01004090,0.075,0.110365399
E01004091,0.02650039,0.035266458
E01004092,0.02009702,0.037991859
E01004093,0.020983607,0.038394415
E01004094,0.025443787,0.036164384
E01004095,0.018518519,0.02875817
E01004096,0.032616239,0.028259473
E01004097,0.020833333,0.033887862
E01004098,0.03030303,0.03957382
E01004099,0.086956522,0.112903226
E01004100,0.096225019,0.045572917
E01004101,0.03232917,0.029515109
E01004102,0.099491649,0.07928048
E01004103,0.047110553,0.046048891
E01004104,0.033246415,0.031486146
E01004105,0.039322774,0.038834951
E01004106,0.019620667,0.022867738
E01004107,0.041477641,0.058969584
E01004108,0.040398126,0.057682491
E01004109,0.053224796,0.03758074
E01004110,0.071817193,0.057043651
E01004111,0.066316481,0.061346039
E01004112,0.038414634,0.034441805
E01004114,0.023754345,0.02743561
E01004115,0.042045455,0.026587086
E01004116,0.020484171,0.025719535
E01004117,0.019849418,0.017568517
E01004118,0.061941632,0.101592532
E01004119,0.106966925,0.064295486
E01004120,0.021414666,0.020565553
E01004121,0.068658614,0.076184379
E01004122,0.027496382,0.026618705
E01004123,0.097145488,0.109320557
E01004124,0.044889129,0.055891239
E01004125,0.049685535,0.070395977
E01004126,0.046741277,0.077564103
E01004127,0.056397817,0.043176972
E01004128,0.08590604,0.14640884
E01004129,0.077610274,0.108337759
E01004130,0.122961104,0.096304591
E01004131,0.053113553,0.029411765
E01004132,0.026623377,0.025333333
E01004133,0.033752482,0.02446675
E01004134,0.063844552,0.054054054
E01004135,0.03950104,0.041638225
E01004136,0.031511254,0.036316472
E01004137,0.093933464,0.086448598
E01004138,0.065521628,0.060200669
E01004139,0.044992743,0.040856031
E01004140,0.126900198,0.083511777
E01004141,0.039465309,0.059693319
E01004142,0.085342529,0.079747003
E01004143,0.039014374,0.036863271
E01004144,0.041129527,0.045175683
E01004145,0.047130191,0.045847751
E01004146,0.080232558,0.042692115
E01004147,0.04040404,0.045627376
E01004148,0.066833229,0.067890929
E01004149,0.036172695,0.039408867
E01004150,0.043202033,0.054573017
E01004151,0.034123771,0.03357438
E01004152,0.094327597,0.065989848
E01004153,0.034662045,0.045923633
E01004154,0.018271258,0.020945946
E01004155,0.03100304,0.036420395
E01004156,0.061188811,0.064870259
E01004157,0.022012579,0.021276596
E01004158,0.029589778,0.042279412
E01004159,0.034685864,0.044930176
E01004160,0.034090909,0.036674817
E01004161,0.026859504,0.047524752
E01004162,0.042118698,0.038507822
E01004163,0.034460338,0.046242775
E01004164,0.097100472,0.06151743
E01004165,0.071174377,0.076190476
E01004166,0.049586777,0.056493506
E01004167,0.067975831,0.141795666
E01004168,0.055098163,0.035582822
E01004169,0.048161121,0.049471929
E01004170,0.091748413,0.067150635
E01004171,0.042819499,0.047381546
E01004172,0.07234315,0.084728564
E01004173,0.030215827,0.033185841
E01004174,0.046111493,0.056293485
E01004175,0.040765905,0.043252595
E01004176,0.051893408,0.062541583
E01004177,0.050458716,0.063841497
E01004178,0.155344655,0.138877339
E01004179,0.025461489,0.033230769
E01004180,0.038123167,0.037861915
E01004181,0.038670695,0.050741163
E01004182,0.062941554,0.051868377
E01004183,0.083679525,0.074498567
E01004184,0.050310559,0.065875371
E01004185,0.100409836,0.084896811
E01004186,0.057979334,0.056395349
E01004187,0.040816327,0.050917703
E01004188,0.085342529,0.079747003
E01004189,0.061473238,0.074548908
E01004190,0.024087591,0.018477458
E01004191,0.048250905,0.043135192
E01004192,0.034800409,0.038069705
E01004193,0.033862876,0.025034294
E01004194,0.043956044,0.061587302
E01004195,0.047828823,0.053956835
E01004196,0.026933702,0.033249686
E01004197,0.085342529,0.079747003
E01004198,0.115084525,0.119713728
E01004199,0.062119367,0.077899596
E01004200,0.081336696,0.072
E01004201,0.087708067,0.083333333
E01004202,0.092699884,0.128938439
E01004203,0.232739421,0.177312775
E01004204,0.06918239,0.095437861
E01004205,0.082551595,0.106175033
E01004206,0.099866844,0.092541436
E01004207,0.101123596,0.125790583
E01004208,0.341329335,0.31917046
E01004209,0.076197388,0.087080657
E01004211,0.21010101,0.209287926
