Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01003518,0.51,0.495,0.72,0.583,0.054,0.075,0.084367246,0.107313196,202500,389000,0.079900125,0.038905775,0.099255758
E01003519,0.611,0.558,0.736,0.623,0.052,0.081,0.102990033,0.102040816,195000,440000,0.067924528,0.04503393,0.641144974
E01003520,0.869,0.83,0.645,0.677,0.08,0.093,0.163398693,0.189766839,249498,390000,0.166419019,0.273044345,0.3337573
E01003521,0.822,0.795,0.591,0.642,0.048,0.071,0.133037694,0.17829912,226750,450000,0.353610503,0.512117055,0.284323909
E01003522,0.864,0.831,0.676,0.654,0.068,0.09,0.170927684,0.20452937,190000,385000,0.048286604,0.046286329,0.511852222
E01003523,0.767,0.647,0.719,0.626,0.089,0.097,0.159726962,0.199054622,115000,310000,0.127493917,0.091056253,1.386653896
E01003524,0.847,0.826,0.714,0.699,0.066,0.085,0.188815789,0.198240866,216000,420000,0.077299413,0.061245497,0.61043386
E01003525,0.872,0.868,0.668,0.664,0.059,0.091,0.17979798,0.198203977,220000,460000,0.097804391,0.081016299,0.444764908
E01003526,0.829,0.83,0.709,0.654,0.074,0.096,0.204169662,0.2,195000,295000,0.077835052,0.088514226,0.15716543
E01003527,0.668,0.69,0.694,0.629,0.084,0.086,0.121065375,0.132321041,200000,450000,0.080112045,0.061191626,1.006624602
E01003528,0.878,0.875,0.724,0.702,0.083,0.092,0.183279743,0.188601036,188500,500000,0.050859599,0.043445693,1.488082551
E01003529,0.94,0.899,0.688,0.658,0.075,0.107,0.193513514,0.222222222,245000,499000,0.057772236,0.042851257,0.461725338
E01003530,0.924,0.788,0.656,0.649,0.071,0.091,0.153790614,0.176626826,225000,475000,0.041237113,0.044633369,0.8174474
E01003531,0.896,0.876,0.67,0.646,0.076,0.099,0.159239843,0.211117682,250000,500000,0.127786033,0.107644991,0.358084664
E01003532,0.92,0.876,0.672,0.607,0.095,0.09,0.171447197,0.161843516,242000,492500,0.051928783,0.04028838,1.094870831
E01003533,0.884,0.892,0.706,0.696,0.095,0.089,0.181222707,0.224049915,217500,500000,0.060654008,0.056,1.102470763
E01003534,0.898,0.9,0.717,0.677,0.064,0.084,0.189455388,0.211363636,221500,515000,0.06059357,0.047377327,0.838903225
E01003535,0.665,0.688,0.812,0.738,0.096,0.085,0.180650685,0.210297317,182000,382500,0.114638448,0.087794433,0.926401948
E01003536,0.69,0.722,0.734,0.677,0.06,0.061,0.142745098,0.138998682,171500,410000,0.068574514,0.046457062,1.276215894
E01003537,0.656,0.67,0.727,0.655,0.07,0.073,0.11888587,0.141697878,200000,397000,0.089941973,0.088029809,0.629882678
E01003538,0.719,0.666,0.75,0.673,0.092,0.091,0.162393162,0.174545455,220000,358750,0.064624222,0.080690299,0.537765672
E01003539,0.693,0.664,0.718,0.641,0.068,0.067,0.140873016,0.140935987,203000,407000,0.075852783,0.047807191,0.953789686
E01003540,0.628,0.69,0.801,0.664,0.068,0.062,0.156299841,0.187035787,168500,375000,0.072707542,0.06134372,0.847344934
E01003541,0.653,0.682,0.755,0.671,0.059,0.06,0.115965052,0.149051491,191000,387000,0.065992549,0.038877953,0.568246286
E01003542,0.708,0.809,0.793,0.688,0.08,0.065,0.157894737,0.17893477,150500,350000,0.07106599,0.074190647,1.104763912
E01003543,0.615,0.555,0.65,0.538,0.065,0.083,0.099571734,0.114745308,258500,586000,0.075290348,0.070145423,0.762866406
E01003544,0.658,0.607,0.696,0.581,0.067,0.08,0.135895676,0.138408304,207000,475000,0.094580777,0.084015276,0.994444461
E01003545,0.67,0.61,0.695,0.613,0.058,0.07,0.11372549,0.126404494,230000,485000,0.085401039,0.063188406,0.761877932
E01003546,0.799,0.687,0.729,0.618,0.054,0.07,0.154578755,0.147540984,215000,412500,0.076608784,0.06793936,0.655748907
E01003547,0.532,0.451,0.599,0.56,0.075,0.112,0.083557951,0.11552795,280000,657500,0.090768437,0.040302267,0.559419382
E01003548,0.572,0.543,0.678,0.562,0.089,0.095,0.092542188,0.110047847,227750,522500,0.081512605,0.059265812,0.917210256
E01003549,0.61,0.597,0.658,0.556,0.066,0.067,0.094418052,0.133333333,193000,331750,0.072838346,0.067384183,0.157897351
E01003550,0.7,0.642,0.665,0.601,0.077,0.081,0.13449848,0.142857143,132000,518500,0.080067189,0.061064426,2.8005519
E01003551,0.678,0.62,0.656,0.587,0.085,0.098,0.143994211,0.181395349,250000,447500,0.106775068,0.063577586,0.357681056
E01003552,0.742,0.695,0.707,0.646,0.076,0.098,0.166666667,0.173092054,249973,324000,0.062247839,0.067380353,-0.054823761
E01003553,0.645,0.71,0.705,0.621,0.051,0.063,0.119565217,0.15822389,175000,320000,0.131525077,0.104270109,0.050026102
E01003554,0.552,0.528,0.644,0.533,0.069,0.097,0.090377113,0.121046229,246250,455000,0.066383431,0.04616999,-0.026309394
E01003555,0.793,0.83,0.679,0.603,0.087,0.111,0.147286822,0.179851251,320000,705000,0.054476807,0.039556962,0.547580029
E01003556,0.723,0.801,0.737,0.672,0.054,0.065,0.115845539,0.222372881,115000,505000,0.147956544,0.176081425,2.071957832
E01003557,0.732,0.723,0.687,0.608,0.048,0.067,0.168035376,0.18018018,287500,425000,0.115533981,0.094177215,-0.092545387
E01003558,0.807,0.813,0.741,0.644,0.09,0.075,0.185558354,0.208527132,149500,440000,0.15995116,0.154385965,1.847689388
E01003559,0.539,0.512,0.563,0.549,0.043,0.056,0.075329567,0.107784431,236000,421000,0.087121212,0.092600423,0.07596038
E01003560,0.908,0.855,0.728,0.675,0.069,0.084,0.166913947,0.185045317,210000,450000,0.026809651,0.053927315,0.802406629
E01003561,0.918,0.899,0.694,0.639,0.059,0.09,0.159693166,0.18404908,239000,500000,0.052050473,0.048538012,0.355555983
E01003562,0.91,0.879,0.699,0.678,0.06,0.104,0.172632794,0.195716835,197500,500000,0.053571429,0.060104117,0.668617665
E01003563,0.864,0.884,0.733,0.657,0.046,0.058,0.206370272,0.202588633,224500,445500,0.027818448,0.030821918,0.61503313
E01003564,0.896,0.831,0.664,0.648,0.042,0.066,0.160259881,0.183774834,210000,376500,0.050541516,0.069198312,0.123146696
E01003565,0.914,0.855,0.672,0.626,0.052,0.061,0.192857143,0.221797323,215000,429000,0.046227418,0.033665244,0.668310761
E01003566,0.896,0.888,0.7,0.702,0.066,0.068,0.191698113,0.230553609,218500,292500,0.148865523,0.158380318,0.117464382
E01003567,0.887,0.844,0.72,0.647,0.066,0.059,0.193595342,0.190934066,169500,454500,0.074456522,0.066530194,1.748312254
E01003568,0.902,0.873,0.7,0.617,0.071,0.102,0.169125993,0.18504496,244000,455000,0.02960103,0.035769231,0.247588831
E01003569,0.922,0.875,0.66,0.637,0.078,0.069,0.182894737,0.213530655,285000,500000,0.157512953,0.201212121,0.718392493
E01003570,0.866,0.852,0.722,0.685,0.063,0.075,0.184595799,0.186078567,226000,445000,0.116690579,0.157024793,0.735437592
E01003571,0.925,0.871,0.69,0.686,0.065,0.087,0.187573271,0.233580811,206000,420000,0.054782609,0.04964539,0.507676991
E01003572,0.887,0.846,0.755,0.686,0.072,0.084,0.190146266,0.203831418,250000,508000,0.062291435,0.054102259,0.748194123
E01003573,0.911,0.9,0.708,0.667,0.068,0.08,0.184064237,0.219107551,214500,427000,0.052293578,0.069468268,0.577984113
E01003574,0.848,0.835,0.691,0.661,0.094,0.114,0.162617749,0.221148958,235500,425000,0.072149533,0.07164869,0.203888561
E01003575,0.846,0.822,0.747,0.672,0.057,0.081,0.1971113,0.187751813,212000,410000,0.083479276,0.055321708,0.488360079
E01003576,0.811,0.82,0.751,0.7,0.081,0.072,0.190985485,0.20747521,120000,420000,0.133605303,0.094007697,2.445764048
E01003577,0.798,0.844,0.787,0.66,0.087,0.056,0.207928803,0.17776491,166250,500000,0.059344092,0.053451178,2.289892595
E01003578,0.797,0.769,0.704,0.695,0.03,0.049,0.162007168,0.204255319,177000,380000,0.09989858,0.08947636,0.275127461
E01003579,0.868,0.872,0.75,0.702,0.064,0.083,0.19668425,0.228789986,240000,440000,0.046162104,0.031456114,0.304615128
E01003580,0.802,0.827,0.767,0.702,0.068,0.065,0.164763458,0.183175034,200000,373500,0.071195652,0.061264822,0.683954312
E01003581,0.862,0.839,0.779,0.707,0.061,0.076,0.192307692,0.214019389,205000,410000,0.061191626,0.058100559,0.575453488
E01003582,0.802,0.831,0.756,0.689,0.067,0.074,0.172261484,0.198096886,183000,410000,0.055555556,0.043908472,0.861197788
E01003583,0.8,0.814,0.751,0.716,0.09,0.085,0.190088757,0.205843293,228750,431000,0.044647387,0.039980961,0.79272414
E01003584,0.714,0.687,0.688,0.577,0.076,0.13,0.163731246,0.179973822,292500,760000,0.049975973,0.048136646,0.665039533
E01003585,0.906,0.863,0.747,0.71,0.078,0.086,0.219882056,0.204563336,220000,463500,0.051143201,0.046625767,1.071851882
E01003586,0.83,0.831,0.708,0.675,0.061,0.072,0.179039301,0.18513324,205000,485000,0.065952649,0.059693319,1.103673925
E01003587,0.801,0.786,0.666,0.648,0.064,0.077,0.156666667,0.207296849,149995,311750,0.085261876,0.074979952,0.543805801
E01003588,0.922,0.835,0.723,0.711,0.065,0.084,0.175171363,0.200493016,218000,401250,0.034368071,0.052597819,0.481497608
E01003589,0.833,0.812,0.686,0.664,0.051,0.073,0.183088235,0.185003504,198500,430000,0.043868922,0.060955519,0.717553511
E01003590,0.705,0.675,0.699,0.638,0.128,0.105,0.18164794,0.199509403,209000,396553,0.089816572,0.10819262,0.934025825
E01003591,0.824,0.826,0.69,0.692,0.055,0.067,0.2,0.194047619,144563,300000,0.135159817,0.098178587,0.887271253
E01003592,0.748,0.712,0.721,0.622,0.075,0.085,0.129032258,0.176821192,201000,400000,0.075553157,0.080338266,0.397171229
E01003593,0.699,0.66,0.758,0.62,0.061,0.094,0.174479167,0.159313725,216500,370000,0.089858793,0.075884244,0.128677615
E01003594,0.717,0.686,0.71,0.655,0.051,0.069,0.150769231,0.171115674,203500,345000,0.083333333,0.059643255,0.173210534
E01003595,0.681,0.66,0.742,0.659,0.101,0.104,0.146748682,0.153529815,194250,393000,0.061688312,0.070594775,0.866231061
E01003596,0.72,0.719,0.697,0.643,0.075,0.089,0.142525174,0.165244375,245000,500000,0.045682451,0.054906542,0.618658826
E01003597,0.811,0.815,0.75,0.716,0.072,0.113,0.167076167,0.236297199,220000,320000,0.039927405,0.02728513,-0.579472738
E01003598,0.757,0.754,0.726,0.648,0.051,0.072,0.188155922,0.162253904,183500,500000,0.054679285,0.071504803,1.34721845
E01003599,0.774,0.815,0.734,0.674,0.077,0.087,0.16112532,0.165484634,141500,399000,0.080098583,0.071688943,1.528146986
E01003600,0.696,0.707,0.76,0.643,0.079,0.081,0.149700599,0.160550459,135000,323750,0.104626709,0.077675841,1.130602662
E01003601,0.632,0.654,0.773,0.696,0.068,0.084,0.148369927,0.173684211,226500,406000,0.118881119,0.254520796,0.252162333
E01003602,0.68,0.656,0.726,0.653,0.076,0.064,0.129740519,0.12182448,227000,417500,0.081081081,0.066636239,0.992859329
E01003603,0.654,0.684,0.733,0.62,0.073,0.066,0.136363636,0.129099791,183500,377500,0.114930734,0.137699845,1.006346779
E01003604,0.645,0.639,0.756,0.664,0.045,0.065,0.131754706,0.149193548,163000,365000,0.085088458,0.064304462,0.550070157
E01003605,0.76,0.774,0.742,0.671,0.076,0.093,0.153034301,0.184789441,164000,370500,0.060434372,0.064761905,0.713850333
E01003606,0.733,0.445219575,0.743,0.537669242,0.076,0.125633398,0.08169464,0.102151742,195000,385000,0.085342529,0.079747003,0.187131263
E01003607,0.666,0.682,0.725,0.622,0.047,0.065,0.132401316,0.146291209,180000,300000,0.123419627,0.077453581,0.012687439
E01003608,0.61,0.612,0.703,0.582,0.063,0.073,0.102735157,0.107554417,195500,370500,0.054493308,0.036228288,0.514102773
E01003609,0.545,0.445219575,0.614,0.537669242,0.05,0.125633398,0.08169464,0.102151742,242495,390000,0.085342529,0.079747003,-1.096030571
E01003611,0.696,0.727,0.74,0.634,0.06,0.065,0.144032922,0.140277778,140000,500000,0.09010503,0.071717172,2.326383194
E01003615,0.618,0.614,0.699,0.623,0.08,0.089,0.104748603,0.160057678,237000,523133,0.094492441,0.080023364,0.464540672
E01003616,0.619,0.591,0.665,0.599,0.055,0.075,0.117690058,0.129701686,242000,410000,0.152694611,0.114656571,0.174503109
E01003617,0.594,0.445219575,0.577,0.537669242,0.073,0.125633398,0.08169464,0.102151742,200000,372500,0.085342529,0.079747003,0.073393069
E01003618,0.525,0.523,0.578,0.535,0.055,0.072,0.084792123,0.103519669,228000,450000,0.193721973,0.120751342,0.373144139
E01003619,0.604,0.666,0.594,0.534,0.06,0.066,0.110344828,0.119238477,220500,391250,0.182094741,0.119692681,0.390118612
E01003621,0.831,0.792,0.739,0.644,0.056,0.073,0.164825828,0.183870968,212500,500000,0.052474657,0.039951574,0.852202002
E01003622,0.812,0.798,0.723,0.65,0.067,0.052,0.178571429,0.191666667,220000,435740,0.083487941,0.109573879,1.047456819
E01003623,0.773,0.767,0.744,0.705,0.071,0.064,0.195431472,0.189450223,206000,397500,0.081678956,0.077054795,1.014151164
E01003624,0.714,0.733,0.743,0.693,0.074,0.081,0.162162162,0.184748428,204000,381000,0.060491493,0.055588409,0.539865098
E01003625,0.814,0.771,0.712,0.63,0.048,0.067,0.196125908,0.175962294,190000,421000,0.059029807,0.064958284,0.860422693
E01003626,0.874,0.801,0.656,0.635,0.062,0.068,0.145348837,0.168630339,232500,500000,0.071830106,0.042628774,0.945098543
E01003627,0.869,0.842,0.682,0.645,0.073,0.094,0.174512987,0.1925,245000,390000,0.044554455,0.049180328,0.177913731
E01003628,0.843,0.756,0.646,0.654,0.055,0.084,0.173170732,0.160606061,236250,436000,0.044073853,0.043087971,0.506373218
E01003629,0.874,0.726,0.701,0.707,0.073,0.077,0.189756507,0.156417112,134000,278500,0.045860631,0.035546262,1.377154934
E01003630,0.692,0.702,0.714,0.616,0.072,0.093,0.121232418,0.178947368,217750,400000,0.081813701,0.082601962,-0.082472059
E01003631,0.627,0.594,0.664,0.6,0.061,0.076,0.113207547,0.11604312,191500,447000,0.040540541,0.051130248,1.019500494
E01003632,0.65,0.581,0.713,0.599,0.075,0.094,0.095459837,0.123402163,227500,465000,0.044658494,0.0414274,0.444175854
E01003633,0.737,0.74,0.761,0.67,0.07,0.067,0.146194424,0.162998624,175000,500000,0.061137693,0.100053505,1.661405744
E01003634,0.688,0.693,0.735,0.626,0.072,0.098,0.146341463,0.164897381,234625,410000,0.069574821,0.063368538,0.10399272
E01003635,0.564,0.54,0.667,0.59,0.063,0.106,0.084283904,0.104890605,250000,400000,0.071392147,0.054712893,-0.399920308
E01003636,0.667,0.698,0.721,0.606,0.065,0.064,0.143758766,0.156862745,240000,322500,0.141129032,0.121973504,0.062004602
E01003637,0.618,0.545,0.646,0.618,0.081,0.077,0.099435825,0.119873817,224000,520000,0.035522067,0.049788136,1.24005109
E01003638,0.49,0.661,0.738,0.531,0.158,0.161,0.083333333,0.113848202,306000,513500,0.116923077,0.090137858,-0.336528592
E01003639,0.542,0.615,0.723,0.581,0.141,0.126,0.108086469,0.124567474,239000,383500,0.073612684,0.061887801,0.227415454
E01003640,0.546,0.678,0.691,0.559,0.123,0.12,0.064336775,0.094451783,243000,470000,0.077181208,0.065445026,0.057676992
E01003641,0.694,0.774,0.652,0.591,0.095,0.133,0.085854456,0.092457421,271000,510000,0.055846422,0.02775073,0.196177945
E01003642,0.631,0.718,0.701,0.602,0.116,0.114,0.09556314,0.12072575,249999,492000,0.077960141,0.103903244,0.442837303
E01003643,0.591,0.686,0.677,0.583,0.165,0.149,0.079903148,0.124717833,285000,500000,0.068441065,0.034980324,-0.009099273
E01003644,0.708,0.773,0.653,0.562,0.128,0.136,0.088888889,0.110514198,283000,525000,0.052196053,0.043323442,0.318174223
E01003645,0.677,0.742,0.626,0.526,0.086,0.088,0.101196953,0.126968974,224000,455500,0.177334337,0.093772629,0.499798201
E01003646,0.723,0.77,0.649,0.558,0.137,0.144,0.104678826,0.131274131,265000,494000,0.075396825,0.08,0.353767667
E01003647,0.732,0.774,0.619,0.517,0.129,0.117,0.092165899,0.125968992,317125,525000,0.054726368,0.06626506,0.159599355
E01003648,0.435,0.626,0.679,0.554,0.21,0.194,0.067307692,0.084552846,250000,603750,0.038247566,0.038461538,0.611802055
E01003649,0.626,0.791,0.64,0.544,0.138,0.152,0.07589658,0.114054452,398000,617500,0.030487805,0.03626635,-0.466281416
E01003650,0.542,0.693,0.696,0.582,0.192,0.142,0.090203686,0.130960854,237500,540000,0.065260382,0.05832866,0.639875143
E01003651,0.693,0.773,0.644,0.546,0.149,0.183,0.079851439,0.112350598,302275,640000,0.050778605,0.049382716,0.214480091
E01003652,0.648,0.744,0.616,0.526,0.12,0.125,0.079494128,0.104651163,278000,582500,0.037323037,0.03875,0.442940971
E01003653,0.706,0.72,0.651,0.544,0.114,0.08,0.107312441,0.12868801,212500,465000,0.149728997,0.098247232,1.10309832
E01003654,0.344,0.433,0.652,0.57,0.134,0.12,0.05840708,0.094814815,282500,455000,0.061509195,0.058649289,-0.292735277
E01003655,0.229,0.322,0.614,0.468,0.14,0.154,0.044155844,0.06503443,310000,543500,0.061264822,0.058634021,-0.463511309
E01003656,0.253,0.312,0.762,0.696,0.172,0.142,0.064007421,0.099841521,265250,457500,0.094403237,0.081924577,0.019547887
E01003657,0.233,0.34,0.723,0.621,0.151,0.172,0.053571429,0.06809229,250000,506500,0.068095238,0.070102136,0.015564759
E01003658,0.405,0.448,0.731,0.635,0.115,0.134,0.095439189,0.118364419,260000,545000,0.074365175,0.057043073,0.453228949
E01003659,0.341,0.425,0.717,0.599,0.116,0.117,0.0575,0.06959707,250000,457500,0.077622802,0.048252912,0.200086564
E01003660,0.176,0.279,0.702,0.579,0.11,0.145,0.03869969,0.054054054,300000,547500,0.028455285,0.016695452,-0.650379523
E01003661,0.575,0.7,0.718,0.635,0.127,0.124,0.083754513,0.12867215,233000,466000,0.050282196,0.063484917,0.154330751
E01003662,0.598,0.699,0.708,0.615,0.095,0.074,0.10490566,0.134199134,142000,395000,0.104706504,0.072477499,1.423254168
E01003663,0.452,0.694,0.794,0.625,0.228,0.183,0.078014184,0.136422977,233500,457500,0.051580699,0.045500506,-0.340255898
E01003664,0.522,0.722,0.721,0.605,0.095,0.095,0.08045977,0.103714085,246000,457500,0.042896936,0.047008547,0.026708759
E01003665,0.555,0.715,0.717,0.612,0.105,0.121,0.082228117,0.096699923,235000,427000,0.035003018,0.049801924,0.05391268
E01003666,0.605,0.732,0.689,0.595,0.049,0.048,0.110749186,0.115758755,136000,261000,0.070478723,0.076064201,0.547945384
E01003668,0.245,0.308,0.514,0.427,0.149,0.165,0.039151713,0.074606434,250000,495000,0.063764562,0.065344224,-0.459358775
E01003669,0.196,0.294,0.516,0.436,0.099,0.146,0.014629948,0.043583535,391000,660500,0.123617437,0.05666452,-2.419590734
E01003670,0.263,0.359,0.6,0.531,0.133,0.169,0.033364226,0.063114754,410000,672000,0.061497326,0.039577836,-1.003360748
E01003671,0.228,0.33,0.595,0.482,0.132,0.168,0.027531083,0.044642857,449995,710000,0.037662338,0.034482759,-0.95376013
E01003672,0.331,0.446,0.584,0.51,0.152,0.122,0.063492063,0.091111111,252500,435000,0.102849201,0.049674749,0.010996345
E01003673,0.264,0.358,0.477,0.457,0.085,0.104,0.037063435,0.047680412,307000,587500,0.060454798,0.050998948,0.00570784
E01003674,0.315,0.438,0.508,0.434,0.096,0.107,0.040756054,0.061381074,249995,360000,0.103686636,0.084838303,-0.716760284
E01003675,0.746,0.81,0.621,0.523,0.148,0.147,0.090345438,0.126164875,309000,580000,0.110289587,0.10324826,0.243706548
E01003676,0.785,0.828,0.636,0.555,0.13,0.127,0.08312552,0.121349773,345000,668750,0.038100821,0.035603715,0.319509392
E01003677,0.681,0.779,0.686,0.547,0.195,0.164,0.08120438,0.0993996,325000,610000,0.099806825,0.103429204,0.465300528
E01003678,0.7,0.808,0.632,0.54,0.127,0.169,0.06516073,0.09435364,350000,614000,0.048507463,0.038852361,-0.32429215
E01003679,0.676,0.838,0.651,0.555,0.141,0.148,0.084518828,0.108298172,333250,680000,0.034398034,0.048682703,0.322404675
E01003680,0.697,0.787,0.72,0.583,0.116,0.145,0.068162209,0.10393467,320000,645000,0.040540541,0.060036386,-0.078591296
E01003681,0.622,0.744,0.687,0.601,0.176,0.166,0.094679186,0.133811231,275000,372500,0.071312804,0.072230356,-0.323271799
E01003682,0.777,0.854,0.641,0.562,0.115,0.142,0.082089552,0.130841121,323000,562500,0.038033938,0.047103411,-0.309523322
E01003683,0.821,0.84,0.733,0.672,0.073,0.083,0.18943662,0.165309956,225000,436500,0.05726065,0.051716247,0.824011627
E01003684,0.817,0.874,0.725,0.654,0.077,0.086,0.159322034,0.167760759,225000,443500,0.066258352,0.069643806,0.633563055
E01003685,0.87,0.89,0.708,0.677,0.077,0.091,0.148347425,0.181266846,215000,435000,0.045084193,0.067637877,0.552756214
E01003686,0.88,0.886,0.709,0.695,0.082,0.114,0.163067759,0.222151088,250000,500000,0.070854271,0.065120868,0.220867997
E01003688,0.88,0.891,0.698,0.656,0.086,0.107,0.19224924,0.207725948,295000,500000,0.083014746,0.087947883,0.29755394
E01003689,0.851,0.859,0.694,0.58,0.116,0.098,0.215940686,0.215463331,58000,260000,0.62084118,0.566816143,3.466475781
E01003690,0.636,0.724,0.633,0.507,0.188,0.141,0.106523534,0.143269786,214500,577500,0.19244186,0.185476411,1.259931779
E01003691,0.814,0.835,0.635,0.576,0.089,0.107,0.14244186,0.153543307,331000,500000,0.070588235,0.049627792,0.111678229
E01003692,0.727,0.791,0.619,0.527,0.122,0.124,0.131509267,0.131007752,323500,500000,0.061682243,0.070823245,0.296355319
E01003693,0.783,0.844,0.633,0.534,0.121,0.125,0.108361775,0.135682159,374995,800000,0.069677419,0.040901008,0.61387836
E01003694,0.779,0.837,0.64,0.588,0.151,0.191,0.119815668,0.150819672,325000,670000,0.035519126,0.032630863,0.382169184
E01003695,0.785,0.74,0.626,0.587,0.109,0.137,0.141630901,0.174708819,175000,307000,0.056957929,0.073364177,0.258879358
E01003696,0.73,0.754,0.643,0.597,0.132,0.154,0.082062455,0.141896436,303750,522500,0.055467512,0.05059693,-0.280045791
E01003697,0.799,0.831,0.59,0.551,0.109,0.126,0.084674005,0.121082621,360000,575000,0.12675198,0.131639723,-0.094878593
E01003698,0.279,0.463,0.769,0.621,0.134,0.132,0.054474708,0.067234043,285000,528000,0.030979827,0.033707865,-0.218623917
E01003699,0.266,0.376,0.736,0.59,0.154,0.144,0.038387716,0.077922078,206000,449556,0.132394366,0.071199487,-0.394527785
E01003700,0.399,0.505,0.749,0.638,0.135,0.133,0.077391834,0.111276701,268000,463500,0.106288751,0.056140351,-0.107404504
E01003701,0.509,0.634,0.742,0.598,0.135,0.12,0.080824089,0.110835913,250000,501250,0.097438753,0.082300446,0.305138692
E01003702,0.285,0.44,0.744,0.558,0.131,0.101,0.05954323,0.073847862,175000,406500,0.064615385,0.042882405,0.517765687
E01003703,0.325,0.471,0.714,0.621,0.104,0.15,0.061521856,0.10155881,367500,590000,0.035191775,0.031866464,-1.067124475
E01003704,0.34,0.509,0.778,0.622,0.139,0.111,0.082101806,0.12700449,237000,457500,0.072738025,0.074826561,-0.112669055
E01003705,0.445,0.554,0.727,0.592,0.115,0.115,0.068527919,0.087958115,250000,510000,0.091647856,0.070241064,0.325824604
E01003706,0.459,0.576,0.743,0.625,0.173,0.139,0.084985836,0.105703422,202498,464750,0.072409488,0.041860465,0.834121682
E01003707,0.536,0.701,0.719,0.607,0.148,0.16,0.087665647,0.112111293,280000,535500,0.074515648,0.039636127,0.088960281
E01003708,0.471,0.644,0.779,0.615,0.14,0.083,0.12944664,0.133883249,180000,325000,0.088334457,0.064783244,0.600594841
E01003709,0.466,0.665,0.711,0.599,0.183,0.164,0.071304348,0.11,265000,505000,0.045426642,0.032657658,-0.117760653
E01003710,0.576,0.685,0.712,0.624,0.16,0.204,0.070915619,0.10952381,300000,525000,0.048684211,0.033864542,-0.382255969
E01003711,0.465,0.609,0.737,0.612,0.198,0.173,0.072,0.106159895,283500,500000,0.079120879,0.067433351,-0.063795864
E01003712,0.493,0.658,0.763,0.675,0.133,0.138,0.134471718,0.172945205,350000,273000,0.075679647,0.05471325,-0.993722184
E01003713,0.803,0.818,0.688,0.639,0.1,0.113,0.1456,0.163834126,270000,480000,0.059023837,0.052266667,0.432642512
E01003714,0.822,0.807,0.727,0.645,0.087,0.079,0.144850498,0.15078933,222000,455000,0.082993197,0.087064677,1.005959715
E01003715,0.819,0.843,0.69,0.655,0.077,0.096,0.148148148,0.140023337,250000,487500,0.061667489,0.07133059,0.67806056
E01003716,0.711,0.779,0.679,0.562,0.085,0.133,0.125401929,0.156443832,320000,543750,0.085118703,0.063117453,-0.380978574
E01003718,0.769,0.787,0.637,0.575,0.059,0.07,0.156906907,0.157219973,222500,512000,0.055378062,0.063523573,0.991949421
E01003719,0.771,0.819,0.642,0.608,0.097,0.112,0.14986376,0.188834154,250000,580000,0.118447581,0.09933222,0.790105702
E01003720,0.269,0.391,0.834,0.707,0.197,0.17,0.094444444,0.117272148,204500,387500,0.118873239,0.100364015,0.184406492
E01003721,0.403,0.498,0.758,0.649,0.168,0.152,0.080602303,0.11697861,217000,458750,0.068674699,0.062205959,0.378455866
E01003722,0.283,0.488,0.817,0.633,0.14,0.098,0.086783439,0.112222222,200000,386100,0.05608525,0.047759932,-0.012225283
E01003723,0.28,0.372,0.822,0.672,0.143,0.129,0.076599327,0.114493713,217500,375000,0.07277937,0.086494689,-0.183722281
E01003724,0.323,0.409,0.735,0.609,0.118,0.136,0.053941909,0.078880407,269000,405000,0.059506531,0.042625169,-0.54697
E01003725,0.274,0.343,0.766,0.608,0.106,0.102,0.096499527,0.089138577,217500,350000,0.061292472,0.049799657,0.265119766
E01003726,0.345,0.477,0.789,0.584,0.112,0.055,0.108778626,0.094714809,213500,425000,0.14921466,0.075818037,0.986418057
E01003727,0.214,0.368,0.827,0.697,0.131,0.111,0.088367899,0.130969609,200000,367500,0.041147132,0.069413093,-0.368743956
E01003728,0.842,0.445219575,0.596,0.537669242,0.058,0.125633398,0.08169464,0.102151742,193250,260000,0.085342529,0.079747003,-0.697729654
E01003729,0.876,0.854,0.745,0.665,0.101,0.078,0.222689076,0.214339623,240000,410000,0.132245357,0.170480549,0.891281481
E01003730,0.898,0.862,0.721,0.69,0.059,0.079,0.233835252,0.20545977,249995,500000,0.048837209,0.068403909,0.779498378
E01003731,0.812,0.868,0.714,0.644,0.064,0.079,0.175609756,0.178308824,243043,387500,0.078947368,0.075976845,0.177618652
E01003732,0.763,0.804,0.703,0.651,0.101,0.079,0.248484848,0.229215229,143000,500000,0.080886759,0.072717332,2.664169785
E01003733,0.827,0.845,0.649,0.636,0.056,0.077,0.155502392,0.165697674,202500,375000,0.1,0.081887202,0.369492112
E01003734,0.805,0.826,0.708,0.686,0.108,0.085,0.146218487,0.181085044,247500,437000,0.101872247,0.099728997,0.68300394
E01003735,0.82,0.828,0.727,0.656,0.085,0.087,0.218382861,0.211720227,159500,250000,0.086336966,0.088709677,0.466959948
E01003736,0.867,0.696,0.672,0.659,0.045,0.037,0.174070716,0.199015471,217500,380000,0.052787663,0.038613861,0.95948839
E01003737,0.721,0.89,0.688,0.602,0.163,0.11,0.088729017,0.106791569,310000,700000,0.071786311,0.03813415,1.020251373
E01003738,0.712,0.833,0.722,0.629,0.114,0.111,0.101536406,0.128440367,276000,472500,0.061739944,0.047459051,0.174551013
