Area,ethnic_2011,ethnic_2021,education_2011,education_2021,elderly_2011,elderly_2021,unemployed_2011,unemployed_2021,median_house_price_2011,median_house_price_2021,crime_2011,crime_2021,gentrification_score
E01003593,0.699,0.66,0.758,0.62,0.061,0.094,0.174479167,0.159313725,216500,370000,0.089858793,0.075884244,-0.004496393
E01003601,0.632,0.654,0.773,0.696,0.068,0.084,0.148369927,0.173684211,226500,406000,0.118881119,0.254520796,-0.038378198
E01003603,0.654,0.684,0.733,0.62,0.073,0.066,0.136363636,0.129099791,183500,377500,0.114930734,0.137699845,0.450115533
E01003605,0.76,0.774,0.742,0.671,0.076,0.093,0.153034301,0.184789441,164000,370500,0.060434372,0.064761905,0.07881416
E01003608,0.61,0.612,0.703,0.582,0.063,0.073,0.102735157,0.107554417,195500,370500,0.054493308,0.036228288,0.079368978
E01003538,0.719,0.666,0.75,0.673,0.092,0.091,0.162393162,0.174545455,220000,358750,0.064624222,0.080690299,0.29329259
E01003539,0.693,0.664,0.718,0.641,0.068,0.067,0.140873016,0.140935987,203000,407000,0.075852783,0.047807191,0.439256961
E01003540,0.628,0.69,0.801,0.664,0.068,0.062,0.156299841,0.187035787,168500,375000,0.072707542,0.06134372,0.186928587
E01003541,0.653,0.682,0.755,0.671,0.059,0.06,0.115965052,0.149051491,191000,387000,0.065992549,0.038877953,0.100105072
E01003499,0.606,0.678,0.794,0.689,0.12,0.09,0.159017453,0.183251767,125000,317000,0.152698552,0.099099099,0.548176096
E01003501,0.613,0.666,0.802,0.659,0.068,0.077,0.148809524,0.153969957,191500,350000,0.084466019,0.05276488,0.005883153
E01003502,0.615,0.675,0.764,0.648,0.072,0.063,0.142142857,0.13923445,182500,387500,0.132614555,0.094538606,0.424876728
E01003503,0.65,0.614,0.758,0.477,0.087,0.048,0.172441579,0.110652353,155000,373000,0.126604434,0.098440208,1.424892393
E01003507,0.561,0.617,0.753,0.656,0.098,0.092,0.138780804,0.156633222,180000,435000,0.133490566,0.090469917,0.29882075
E01003508,0.583,0.545,0.769,0.553,0.083,0.055,0.146902655,0.106083459,190500,380500,0.096153846,0.069610183,1.072345698
E01003509,0.415,0.433,0.792,0.708,0.078,0.072,0.121275121,0.135135135,138000,287000,0.050787202,0.045849421,0.339718487
E01003604,0.645,0.639,0.756,0.664,0.045,0.065,0.131754706,0.149193548,163000,365000,0.085088458,0.064304462,-0.000319575
E01003483,0.647,0.66,0.767,0.604,0.053,0.097,0.136899365,0.158125915,272500,377995,0.062876254,0.053906723,-0.598320046
E01003484,0.523,0.441,0.678,0.592,0.025,0.054,0.099099099,0.095375723,223250,295000,0.071779141,0.037016265,-0.214106886
E01003516,0.591,0.64,0.801,0.694,0.071,0.078,0.145440844,0.154002714,180000,458500,0.105573419,0.090766823,0.231335144
E01003518,0.51,0.495,0.72,0.583,0.054,0.075,0.084367246,0.107313196,202500,389000,0.079900125,0.038905775,-0.219076205
E01003519,0.611,0.558,0.736,0.623,0.052,0.081,0.102990033,0.102040816,195000,440000,0.067924528,0.04503393,0.121697478
E01003480,0.5,0.485,0.764,0.669,0.041,0.086,0.081157775,0.098599767,235000,405000,0.062784349,0.057956778,-0.391474765
E01003482,0.582,0.445219575,0.603,0.537669242,0.025,0.125633398,0.08169464,0.102151742,250000,445000,0.085342529,0.079747003,-0.377355166
E01003486,0.663,0.697,0.802,0.705,0.103,0.13,0.184720639,0.230382294,188000,500000,0.249588138,0.285950413,0.031739053
E01003487,0.619,0.687,0.792,0.682,0.039,0.085,0.187246964,0.228037383,210000,500000,0.100797679,0.066171004,-0.400323891
E01003497,0.458,0.522,0.797,0.695,0.095,0.115,0.116078431,0.153502235,206250,430000,0.140452699,0.169934641,-0.166731894
E01003506,0.555,0.621,0.786,0.669,0.089,0.081,0.133271202,0.152406417,137000,425000,0.097708895,0.071927374,0.369690539
E01033574,0.582,0.445219575,0.31,0.537669242,0.011,0.125633398,0.08169464,0.102151742,336500,495000,0.085342529,0.079747003,-0.061846038
E01033575,0.559,0.445219575,0.33,0.537669242,0.004,0.125633398,0.08169464,0.102151742,272500,396000,0.085342529,0.079747003,-0.214754532
